Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO CITY,6158355,1/1/16,2016,1,1,,0.7,,-2.9,,-1.1,,19.1,,0,,,M,,M,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/2/16,2016,1,2,,1.5,,-2.9,,-0.7,,18.7,,0,,,M,,M,0.2,,0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/3/16,2016,1,3,,2.3,,-10.1,,-3.9,,21.9,,0,,,M,,M,0.2,,0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/4/16,2016,1,4,,-9.9,,-14.2,,-12.1,,30.1,,0,,,M,,M,0.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/5/16,2016,1,5,,,M,-13.1,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/6/16,2016,1,6,,2.4,,-4.5,,-1.1,,19.1,,0,,,M,,M,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/7/16,2016,1,7,,3.7,,-2.4,,0.7,,17.3,,0,,,M,,M,1.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/8/16,2016,1,8,,,M,-0.1,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/9/16,2016,1,9,,8.1,,3.4,,5.8,,12.2,,0,,,M,,M,2.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/10/16,2016,1,10,,7.8,,-5.5,,1.2,,16.8,,0,,,M,,M,27.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/11/16,2016,1,11,,-5.3,,-8.8,,-7.1,,25.1,,0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/12/16,2016,1,12,,-0.8,,-8.2,,-4.5,,22.5,,0,,,M,,M,3.2,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/13/16,2016,1,13,,-6.1,,-8.9,,-7.5,,25.5,,0,,,M,,M,0.5,,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/14/16,2016,1,14,,-0.9,,-7.4,,-4.2,,22.2,,0,,,M,,M,0.2,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/15/16,2016,1,15,,5.7,,-2.1,,1.8,,16.2,,0,,,M,,M,1.3,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/16/16,2016,1,16,,3.9,,-2.7,,0.6,,17.4,,0,,,M,,M,1.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/17/16,2016,1,17,,0.3,,-9.1,,-4.4,,22.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/18/16,2016,1,18,,-6.6,,-10.1,,-8.4,,26.4,,0,,,M,,M,0.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/19/16,2016,1,19,,-2.6,,-13.3,,-8,,26,,0,,,M,,M,1.1,,0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/20/16,2016,1,20,,-2.7,,-6.3,,-4.5,,22.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/21/16,2016,1,21,,-2.1,,-6.5,,-4.3,,22.3,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/22/16,2016,1,22,,-1.8,,-6.8,,-4.3,,22.3,,0,,,M,,M,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/23/16,2016,1,23,,-2.5,,-9.7,,-6.1,,24.1,,0,,,M,,M,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/24/16,2016,1,24,,0.2,,-8,,-3.9,,21.9,,0,,,M,,M,0,,0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/25/16,2016,1,25,,5.1,,-0.1,,2.5,,15.5,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/26/16,2016,1,26,,7,,1.6,,4.3,,13.7,,0,,,M,,M,,M,0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/27/16,2016,1,27,,1.7,,-2,,-0.2,,18.2,,0,,,M,,M,1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/28/16,2016,1,28,,2.3,,-0.8,,0.8,,17.2,,0,,,M,,M,1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/29/16,2016,1,29,,1.3,,-7.6,,-3.2,,21.2,,0,,,M,,M,0,,0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/30/16,2016,1,30,,6.4,,-6.8,,-0.2,,18.2,,0,,,M,,M,,M,0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,1/31/16,2016,1,31,,9.9,,2.9,,6.4,,11.6,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/1/16,2016,2,1,,9.9,,1.8,,5.9,,12.1,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/2/16,2016,2,2,,2.7,,0.8,,1.8,,16.2,,0,,,M,,M,3.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/3/16,2016,2,3,,15.6,,2.3,,9,,9,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/4/16,2016,2,4,,4.5,,-0.3,,2.1,,15.9,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/5/16,2016,2,5,,2.2,,-2,,0.1,,17.9,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/6/16,2016,2,6,,4.6,,0,,2.3,,15.7,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/7/16,2016,2,7,,6,,-0.5,,2.8,,15.2,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/8/16,2016,2,8,,4.4,,-1.4,,1.5,,16.5,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/9/16,2016,2,9,,2.2,,-2,,0.1,,17.9,,0,,,M,,M,,M,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/10/16,2016,2,10,,-0.1,,-10.4,,-5.3,,23.3,,0,,,M,,M,,M,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/11/16,2016,2,11,,-9,,-16.2,,-12.6,,30.6,,0,,,M,,M,0.7,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/12/16,2016,2,12,,-3.4,,-14.4,,-8.9,,26.9,,0,,,M,,M,0.2,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/13/16,2016,2,13,,-14.3,,-24.7,,-19.5,,37.5,,0,,,M,,M,0.3,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/14/16,2016,2,14,,-9.6,,-22.4,,-16,,34,,0,,,M,,M,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/15/16,2016,2,15,,0,,-9.6,,-4.8,,22.8,,0,,,M,,M,,M,2,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/16/16,2016,2,16,,0.5,,-0.8,,-0.2,,18.2,,0,,,M,,M,,M,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/17/16,2016,2,17,,0,,-9.3,,-4.7,,22.7,,0,,,M,,M,,M,9,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/18/16,2016,2,18,,-3,,-11,,-7,,25,,0,,,M,,M,,M,10,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/19/16,2016,2,19,,8.1,,-3.3,,2.4,,15.6,,0,,,M,,M,,M,8,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/20/16,2016,2,20,,12.9,,4.8,,8.9,,9.1,,0,,,M,,M,,M,0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/21/16,2016,2,21,,7.6,,-1,,3.3,,14.7,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/22/16,2016,2,22,,1,,-3.8,,-1.4,,19.4,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/23/16,2016,2,23,,0.8,,-2.7,,-1,,19,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/24/16,2016,2,24,,2.7,,-0.4,,1.2,,16.8,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/25/16,2016,2,25,,2.1,,-5.9,,-1.9,,19.9,,0,,,M,,M,2.5,,0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/26/16,2016,2,26,,-2.3,,-10,,-6.2,,24.2,,0,,,M,,M,,M,0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/27/16,2016,2,27,,5.9,,-4,,1,,17,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/28/16,2016,2,28,,14.4,,3.2,,8.8,,9.2,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2/29/16,2016,2,29,,11.3,,-6.3,,2.5,,15.5,,0,,,M,,M,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/1/16,2016,3,1,,-6.1,,-10.3,,-8.2,,26.2,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/2/16,2016,3,2,,-3.8,,-10.3,,-7.1,,25.1,,0,,,M,,M,,M,13,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/3/16,2016,3,3,,-3,,-9.1,,-6.1,,24.1,,0,,,M,,M,,M,9,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/4/16,2016,3,4,,0.9,,-4.7,,-1.9,,19.9,,0,,,M,,M,,M,10,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/5/16,2016,3,5,,0.8,,-2.9,,-1.1,,19.1,,0,,,M,,M,,M,6,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/6/16,2016,3,6,,2.3,,-4.5,,-1.1,,19.1,,0,,,M,,M,,M,6,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/7/16,2016,3,7,,12.3,,1.8,,7.1,,10.9,,0,,,M,,M,,M,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/8/16,2016,3,8,,11.6,,5.4,,8.5,,9.5,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/9/16,2016,3,9,,18.6,,6.7,,12.7,,5.3,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/10/16,2016,3,10,,15.2,,3.4,,9.3,,8.7,,0,,,M,,M,4.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/11/16,2016,3,11,,8.6,,2.4,,5.5,,12.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/12/16,2016,3,12,,16.7,,0.7,,8.7,,9.3,,0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/13/16,2016,3,13,,9.1,,3.7,,6.4,,11.6,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/14/16,2016,3,14,,9.7,,3.7,,6.7,,11.3,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/15/16,2016,3,15,,10.4,,6.9,,8.7,,9.3,,0,,,M,,M,8.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/16/16,2016,3,16,,12.6,,4,,8.3,,9.7,,0,,,M,,M,3.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/17/16,2016,3,17,,11.1,,4.4,,7.8,,10.2,,0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/18/16,2016,3,18,,7.1,,-1.4,,2.9,,15.1,,0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/19/16,2016,3,19,,1.2,,-4.1,,-1.5,,19.5,,0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/20/16,2016,3,20,,2.2,,-3,,-0.4,,18.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/21/16,2016,3,21,,5,,-1.9,,1.6,,16.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/22/16,2016,3,22,,5.3,,-1.5,,1.9,,16.1,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/23/16,2016,3,23,,5,,-0.2,,2.4,,15.6,,0,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/24/16,2016,3,24,,0.8,,-1.5,,-0.4,,18.4,,0,,,M,,M,11.1,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/25/16,2016,3,25,,2.3,,-1,,0.7,,17.3,,0,,,M,,M,4.1,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/26/16,2016,3,26,,5.9,,-1.4,,2.3,,15.7,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/27/16,2016,3,27,,11.8,,0.9,,6.4,,11.6,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/28/16,2016,3,28,,10.5,,3.2,,6.9,,11.1,,0,,,M,,M,7.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/29/16,2016,3,29,,7.6,,-0.2,,3.7,,14.3,,0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/30/16,2016,3,30,,10.8,,1,,5.9,,12.1,,0,,,M,,M,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,3/31/16,2016,3,31,,14.6,,8.5,,11.6,,6.4,,0,,,M,,M,24.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/1/16,2016,4,1,,12.9,,4.4,,8.7,,9.3,,0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/2/16,2016,4,2,,6.1,,-2.3,,1.9,,16.1,,0,,,M,,M,1.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/3/16,2016,4,3,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/4/16,2016,4,4,,-0.7,,-5.7,,-3.2,,21.2,,0,,,M,,M,2.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/5/16,2016,4,5,,0.2,,-6.8,,-3.3,,21.3,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/6/16,2016,4,6,,7.1,,-1.2,,3,,15,,0,,,M,,M,7.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/7/16,2016,4,7,,8.3,,-0.1,,4.1,,13.9,,0,,,M,,M,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/8/16,2016,4,8,,5,,-3,,1,,17,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/9/16,2016,4,9,,0.8,,-5.1,,-2.2,,20.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/10/16,2016,4,10,,1.4,,-5.9,,-2.3,,20.3,,0,,,M,,M,7.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/11/16,2016,4,11,,10.3,,1.3,,5.8,,12.2,,0,,,M,,M,3.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/12/16,2016,4,12,,7.5,,0,,3.8,,14.2,,0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/13/16,2016,4,13,,6,,-1,,2.5,,15.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/14/16,2016,4,14,,,M,1.5,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/15/16,2016,4,15,,12.6,,4.6,,8.6,,9.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/16/16,2016,4,16,,16.3,,7.6,,12,,6,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/17/16,2016,4,17,,20.6,,8.9,,14.8,,3.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/18/16,2016,4,18,,23.3,,9.8,,16.6,,1.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/19/16,2016,4,19,,15.4,,7.2,,11.3,,6.7,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/20/16,2016,4,20,,14.5,,6.6,,10.6,,7.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/21/16,2016,4,21,,14.9,,8.4,,11.7,,6.3,,0,,,M,,M,1.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/22/16,2016,4,22,,19.5,,7,,13.3,,4.7,,0,,,M,,M,0.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/23/16,2016,4,23,,,M,3.3,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/24/16,2016,4,24,,10.6,,3.7,,7.2,,10.8,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/25/16,2016,4,25,,7.4,E,4.9,E,6.2,E,11.8,E,0,E,,M,,M,0,E,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/26/16,2016,4,26,,5.9,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/27/16,2016,4,27,,,M,2.1,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/28/16,2016,4,28,,8,,2.7,,5.4,,12.6,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/29/16,2016,4,29,,10.1,,5.7,,7.9,,10.1,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,4/30/16,2016,4,30,,14.4,,5.2,,9.8,,8.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/1/16,2016,5,1,,10.7,,7,,8.9,,9.1,,0,,,M,,M,4.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/2/16,2016,5,2,,12.2,,6.6,,9.4,,8.6,,0,,,M,,M,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/3/16,2016,5,3,,14.5,,6,,10.3,,7.7,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/4/16,2016,5,4,,15.2,,7,,11.1,,6.9,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/5/16,2016,5,5,,16.9,,9.3,,13.1,,4.9,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/6/16,2016,5,6,,21,,9.7,,15.4,,2.6,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/7/16,2016,5,7,,18.3,,8.4,,13.4,,4.6,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/8/16,2016,5,8,,14.3,,5,,9.7,,8.3,,0,,,M,,M,1.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/9/16,2016,5,9,,15.1,,4.1,,9.6,,8.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/10/16,2016,5,10,,15.8,,7.2,,11.5,,6.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/11/16,2016,5,11,,17.6,,8.7,,13.2,,4.8,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/12/16,2016,5,12,,21.2,,10.8,,16,,2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/13/16,2016,5,13,,21.1,,13.8,,17.5,,0.5,,0,,,M,,M,6.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/14/16,2016,5,14,,15.5,,3.6,,9.6,,8.4,,0,,,M,,M,5.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/15/16,2016,5,15,,9.4,,3.1,,6.3,,11.7,,0,,,M,,M,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/16/16,2016,5,16,,18.5,,2.4,,10.5,,7.5,,0,,,M,,M,2.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/17/16,2016,5,17,,15.1,,6.6,,10.9,,7.1,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/18/16,2016,5,18,,16.1,,7.7,,11.9,,6.1,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/19/16,2016,5,19,,19.8,,11.3,,15.6,,2.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/20/16,2016,5,20,,22.5,,9.1,,15.8,,2.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/21/16,2016,5,21,,23.7,,14.7,,19.2,,0,,1.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/22/16,2016,5,22,,23.5,,13.6,,18.6,,0,,0.6,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/23/16,2016,5,23,,24.9,,13.1,,19,,0,,1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/24/16,2016,5,24,,28.5,,13.7,,21.1,,0,,3.1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/25/16,2016,5,25,,30.1,,16.6,,23.4,,0,,5.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/26/16,2016,5,26,,24.7,,16.6,,20.7,,0,,2.7,,,M,,M,2.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/27/16,2016,5,27,,28.8,,18,,23.4,,0,,5.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/28/16,2016,5,28,,31.5,,18.5,,25,,0,,7,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/29/16,2016,5,29,,30,,20.1,,25.1,,0,,7.1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/30/16,2016,5,30,,28.3,,19,,23.7,,0,,5.7,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,5/31/16,2016,5,31,,27.3,,16.3,,21.8,,0,,3.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/1/16,2016,6,1,,19.4,,13.5,,16.5,,1.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/2/16,2016,6,2,,27.3,,16.3,,21.8,,0,,3.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/3/16,2016,6,3,,26.1,,15.2,,20.7,,0,,2.7,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/4/16,2016,6,4,,26.1,,16.2,,21.2,,0,,3.2,,,M,,M,4.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/5/16,2016,6,5,,22.3,,16.2,,19.3,,0,,1.3,,,M,,M,17.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/6/16,2016,6,6,,25.9,,15,,20.5,,0,,2.5,,,M,,M,2.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/7/16,2016,6,7,,20.6,,11,,15.8,,2.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/8/16,2016,6,8,,14.8,,8.2,,11.5,,6.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/9/16,2016,6,9,,20.8,,8,,14.4,,3.6,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/10/16,2016,6,10,,22.6,,10.1,,16.4,,1.6,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/11/16,2016,6,11,,30.6,,13.1,,21.9,,0,,3.9,,,M,,M,7.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/12/16,2016,6,12,,19.7,,13.8,,16.8,,1.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/13/16,2016,6,13,,19.4,,11.7,,15.6,,2.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/14/16,2016,6,14,,21,,10.9,,16,,2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/15/16,2016,6,15,,24.3,,11.9,,18.1,,0,,0.1,,,M,,M,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/16/16,2016,6,16,,25.6,,15.2,,20.4,,0,,2.4,,,M,,M,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/17/16,2016,6,17,,28.8,,15.2,,22,,0,,4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/18/16,2016,6,18,,30.5,,16.8,,23.7,,0,,5.7,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/19/16,2016,6,19,,31.8,,18.6,,25.2,,0,,7.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/20/16,2016,6,20,,31.7,,19.1,,25.4,,0,,7.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/21/16,2016,6,21,,26.7,,14.9,,20.8,,0,,2.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/22/16,2016,6,22,,26,,15.9,,21,,0,,3,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/23/16,2016,6,23,,23.9,,15,,19.5,,0,,1.5,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/24/16,2016,6,24,,28,,15.3,,21.7,,0,,3.7,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/25/16,2016,6,25,,28.5,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/26/16,2016,6,26,,32.5,,18.5,,25.5,,0,,7.5,,,M,,M,2,,,,,M,,M
